sample_id,rho
3239,0.8787028
3240,0.87402403
3241,0.8371379
3242,0.7524426
3243,0.86280954
3244,0.7141691
3245,0.60955524
3246,0.77589047
3247,0.673736
3248,0.7457496
3249,0.61557144
3250,0.80524343
3251,0.8396698
3252,0.92861307
3253,0.6462216
3254,0.89788574
3255,0.6299143
3256,0.6136165
3257,0.7436388
3258,0.68401736
3259,0.8758589
3260,0.8158193
3261,0.66201
3262,0.71216965
3263,0.65360755
3264,0.9098463
3265,0.71762466
3266,0.7112666
3267,0.93763983
3268,0.71244067
3269,0.6201261
3270,0.6954875
3271,0.82978606
3272,0.71534693
3273,0.8874712
3274,0.672373
3275,0.6946325
3276,0.69035256
3277,0.8560936
3278,0.9236528
3279,0.7785728
3280,0.68628603
3281,0.89036006
3282,0.8845042
3283,0.7317873
3284,0.74799603
3285,0.779506
3286,0.7847468
3287,0.8724207
3288,0.8179005
3289,0.6222814
3290,0.6362556
3291,0.7918499
3292,0.9323406
3293,0.6667524
3294,0.92904055
3295,0.62441206
3296,0.7288409
3297,0.72900623
3298,0.92972606
3299,0.789926
3300,0.6202169
3301,0.8856543
3302,0.6331089
3303,0.70236427
3304,0.7997563
3305,0.6317951
3306,0.69642276
3307,0.82396704
3308,0.80969876
3309,0.71000326
3310,0.8211488
3311,0.912176
3312,0.7021597
3313,0.84882426
3314,0.76760554
3315,0.8017301
3316,0.64426744
3317,0.6745648
3318,0.91001505
3319,0.7201264
3320,0.6575771
3321,0.70406204
3322,0.6679502
3323,0.7941211
3324,0.65626806
3325,0.7288069
3326,0.61566603
3327,0.90755576
3328,0.893827
3329,0.6773156
3330,0.86855835
3331,0.74215955
3332,0.7135777
3333,0.7168624
3334,0.89212924
3335,0.6013978
3336,0.8588981
3337,0.93302697
3338,0.93733495
3339,0.94886804
3340,0.68995637
3341,0.69535685
3342,0.9011663
3343,0.7351674
3344,0.80211335
3345,0.7136524
3346,0.8791194
3347,0.85990644
3348,0.8320204
3349,0.68911046
3350,0.61605144
3351,0.6954509
3352,0.8638385
3353,0.62351257
3354,0.7267585
3355,0.92729485
3356,0.92373085
3357,0.64488685
3358,0.8141984
3359,0.676852
3360,0.9053849
3361,0.9057923
3362,0.75269145
3363,0.6517256
3364,0.82091504
3365,0.69287
3366,0.75222456
3367,0.92981637
3368,0.7375441
3369,0.7917949
3370,0.84731114
3371,0.76678634
3372,0.67192036
3373,0.80694133
3374,0.7994986
3375,0.8426066
3376,0.6946571
3377,0.7076262
3378,0.65080285
3379,0.61802334
3380,0.6919058
3381,0.84996194
3382,0.6161982
3383,0.77782583
3384,0.8224672
3385,0.75151485
3386,0.86197954
3387,0.9234795
3388,0.9250372
3389,0.9397946
3390,0.89076835
3391,0.8816983
3392,0.8016379
3393,0.80989516
3394,0.9291186
3395,0.8932254
3396,0.72884285
3397,0.8013869
3398,0.63670087
3399,0.61665946
3400,0.87431127
3401,0.65655345
3402,0.8850292
3403,0.6297219
3404,0.72272015
3405,0.6863526
3406,0.91693145
3407,0.6284725
3408,0.8045655
3409,0.6214836
3410,0.73591334
3411,0.6143009
3412,0.6032731
3413,0.80683786
3414,0.7174841
3415,0.90798616
3416,0.6233593
3417,0.6125107
3418,0.91211116
3419,0.834107
3420,0.6005855
3421,0.93861157
3422,0.862041
3423,0.6486938
3424,0.6718167
3425,0.733512
3426,0.9266273
3427,0.864173
3428,0.78964806
3429,0.73930365
3430,0.8324322
3431,0.91519684
3432,0.63434356
3433,0.73101157
3434,0.91365373
3435,0.86162305
3436,0.93185025
3437,0.91680115
3438,0.6035169
3439,0.6733491
3440,0.7914586
3441,0.7555942
3442,0.7328382
3443,0.8050334
3444,0.75275284
3445,0.9181293
3446,0.8613159
3447,0.84013206
3448,0.6807956
3449,0.6423659
3450,0.7806664
3451,0.9120639
3452,0.65930325
3453,0.8017814
3454,0.72042435
3455,0.66117126
3456,0.8593502
3457,0.75756615
3458,0.91674703
3459,0.8131838
3460,0.6873117
3461,0.60759485
3462,0.64409006
3463,0.69149494
3464,0.8017453
3465,0.8832992
3466,0.8491981
3467,0.6529783
3468,0.64216006
3469,0.70283234
3470,0.7084645
3471,0.6802392
3472,0.64826536
3473,0.8393595
3474,0.6699429
3475,0.76297545
3476,0.8793988
3477,0.7859128
3478,0.8550515
3479,0.8152946
3480,0.81969595
3481,0.85685694
3482,0.6490163
3483,0.634354
3484,0.9322482
3485,0.75443363
3486,0.7169644
3487,0.6822967
3488,0.78115875
3489,0.6433893
3490,0.8750115
3491,0.71314657
3492,0.69507396
3493,0.7694338
3494,0.66239595
3495,0.7168606
3496,0.872778
3497,0.6421235
3498,0.93631595
3499,0.669562
3500,0.8423324
3501,0.91435593
3502,0.6667296
3503,0.6884112
3504,0.8199627
3505,0.9195247
3506,0.62662405
3507,0.6000231
3508,0.86461
3509,0.9397901
3510,0.78176945
3511,0.90077406
3512,0.7273751
3513,0.6372695
3514,0.70131266
3515,0.83320713
3516,0.8276929
3517,0.7925257
3518,0.8679403
3519,0.90889555
3520,0.69616246
3521,0.85572356
3522,0.6271062
3523,0.6953898
3524,0.9022883
3525,0.8370863
3526,0.9427055
3527,0.85305345
3528,0.90486556
3529,0.85857385
3530,0.8033689
3531,0.6752082
3532,0.94045067
3533,0.70786375
3534,0.888223
3535,0.6012411
3536,0.90937257
3537,0.67263395
3538,0.72824544
3539,0.8837701
3540,0.91399765
3541,0.67685455
3542,0.6690002
3543,0.7031386
3544,0.6383341
3545,0.8101056
3546,0.68830496
3547,0.60388464
3548,0.6880954
3549,0.7581802
3550,0.8663055
3551,0.64795786
3552,0.8581803
3553,0.67143244
3554,0.6310896
3555,0.7692243
3556,0.73413813
3557,0.7974935
3558,0.8391772
3559,0.8997092
3560,0.73117554
3561,0.7881858
3562,0.61163723
3563,0.9389397
3564,0.67333454
3565,0.883743
3566,0.61342067
3567,0.606091
3568,0.85514796
3569,0.75223774
3570,0.809375
3571,0.8976768
3572,0.8116374
3573,0.6643384
3574,0.8957892
3575,0.91005343
3576,0.606393
3577,0.64227766
3578,0.8480303
3579,0.8739136
3580,0.64040935
3581,0.8860871
3582,0.9328602
3583,0.939057
3584,0.7399185
3585,0.76333725
3586,0.65208995
3587,0.7230041
3588,0.8982234
3589,0.6757692
3590,0.7567613
3591,0.8680744
3592,0.86577505
3593,0.746827
3594,0.6903539
3595,0.7034295
3596,0.64628285
3597,0.83613706
3598,0.7435309
3599,0.8306697
3600,0.7247577
3601,0.7860786
3602,0.6805134
3603,0.8930778
3604,0.7491079
3605,0.76541203
3606,0.76102614
3607,0.7682512
3608,0.9483906
3609,0.6995751
3610,0.86137706
3611,0.8756592
3612,0.7537515
3613,0.7059268
3614,0.6194433
3615,0.8558172
3616,0.8944136
3617,0.73782337
3618,0.81164706
3619,0.7716328
3620,0.9133794
3621,0.6992204
3622,0.8746944
3623,0.6880019
3624,0.6754652
3625,0.6571923
3626,0.72064203
3627,0.7953349
3628,0.8317981
3629,0.67187244
3630,0.7532523
3631,0.6016613
3632,0.7114928
3633,0.77103394
3634,0.9132848
3635,0.7248086
3636,0.7706638
3637,0.6588128
3638,0.9041281
3639,0.7509751
3640,0.70114136
3641,0.6160161
3642,0.86112237
3643,0.83953476
3644,0.6355853
3645,0.6471467
3646,0.9111156
3647,0.93283975
3648,0.9356537
3649,0.8347238
3650,0.772263
3651,0.933255
3652,0.8857853
3653,0.6509854
3654,0.76886076
3655,0.90345055
3656,0.67447305
3657,0.9194447
3658,0.71336436
3659,0.8571409
3660,0.88905686
3661,0.69042695
3662,0.8895682
3663,0.9192244
3664,0.8558164
3665,0.8817558
3666,0.84310925
3667,0.7034706
3668,0.7669696
3669,0.7383423
3670,0.66148263
3671,0.65740913
3672,0.65853286
3673,0.9292695
3674,0.6692455
3675,0.6457355
3676,0.73579496
3677,0.709536
3678,0.7491248
3679,0.7155275
3680,0.8676215
3681,0.7584277
3682,0.7120886
3683,0.72386783
3684,0.93784016
3685,0.802775
3686,0.90156186
3687,0.8297653
3688,0.6992279
3689,0.84992397
3690,0.9253627
3691,0.65102565
3692,0.64086217
3693,0.7335294
3694,0.8754515
3695,0.81969994
3696,0.77681756
3697,0.6245243
3698,0.78854066
3699,0.7576114
3700,0.89201665
3701,0.6592352
3702,0.86792946
3703,0.62805974
3704,0.8589373
3705,0.833731
3706,0.7485534
3707,0.64087886
3708,0.7757602
3709,0.659032
3710,0.7765992
3711,0.63099784
3712,0.67222077
3713,0.7541085
3714,0.74602574
3715,0.9475407
3716,0.66599077
3717,0.8428182
3718,0.60436547
3719,0.6222484
3720,0.7720732
3721,0.62253076
3722,0.69851685
3723,0.6313881
3724,0.6001966
3725,0.7322155
3726,0.80324924
3727,0.80282885
3728,0.8542481
3729,0.90576863
3730,0.8264098
3731,0.9070978
3732,0.6485331
3733,0.7731409
3734,0.80896944
3735,0.6231302
3736,0.79438096
3737,0.8089901
3738,0.8044784
3739,0.9493447
3740,0.635231
3741,0.6514358
3742,0.6949206
3743,0.91905826
3744,0.8450382
3745,0.884717
3746,0.8767116
3747,0.9027621
3748,0.6690683
3749,0.75897497
3750,0.7272107
3751,0.7852826
3752,0.9052483
3753,0.8241237
3754,0.66598606
3755,0.9110297
3756,0.6715529
3757,0.69174796
3758,0.66713285
3759,0.89047813
3760,0.86429745
3761,0.8407364
3762,0.8526432
3763,0.7530243
3764,0.66024125
3765,0.632693
3766,0.9097798
3767,0.85576016
3768,0.92937034
3769,0.86863774
3770,0.66779643
3771,0.62209153
3772,0.9279695
3773,0.8746239
3774,0.6300632
3775,0.670945
3776,0.6813387
3777,0.695146
3778,0.69862026
3779,0.7029158
3780,0.754526
3781,0.94527876
3782,0.8693722
3783,0.9037478
3784,0.71032965
3785,0.94836926
3786,0.64182
3787,0.8607222
3788,0.8335175
3789,0.79056144
3790,0.86033356
3791,0.7530447
3792,0.6224586
3793,0.9084353
3794,0.66171384
3795,0.77730304
3796,0.7910069
3797,0.84696674
3798,0.6158008
3799,0.7699111
3800,0.87797654
3801,0.8430762
3802,0.9436465
3803,0.8261059
3804,0.7007094
3805,0.8134148
3806,0.855334
3807,0.83839786
3808,0.7221405
3809,0.62671584
3810,0.9158856
3811,0.88757133
3812,0.7140666
3813,0.62829643
3814,0.757132
3815,0.8044284
3816,0.6030122
3817,0.921194
3818,0.76417667
3819,0.8506928
3820,0.6280426
3821,0.63193244
3822,0.94799846
3823,0.7727112
3824,0.8897015
3825,0.605465
3826,0.7715199
3827,0.9435935
3828,0.91171324
3829,0.83740175
3830,0.8903139
3831,0.9181567
3832,0.6243499
3833,0.76371306
3834,0.92990935
3835,0.6810097
3836,0.6630614
3837,0.6628257
3838,0.6340164
3839,0.7631284
3840,0.8691017
3841,0.6975245
3842,0.9058061
3843,0.87407047
3844,0.7108644
3845,0.9400825
3846,0.726068
3847,0.92070025
3848,0.6862941
3849,0.7873727
3850,0.7514745
3851,0.7565631
3852,0.675413
3853,0.6571394
3854,0.8054181
3855,0.7261739
3856,0.8684361
3857,0.8444725
3858,0.8652524
3859,0.79910195
3860,0.71889544
3861,0.6743014
3862,0.6416769
3863,0.7523241
3864,0.84113246
3865,0.784352
3866,0.91505134
3867,0.8634594
3868,0.8228547
3869,0.8977772
3870,0.6506255
3871,0.80276626
3872,0.6822912
3873,0.692069
3874,0.6692054
3875,0.707268
3876,0.9218392
3877,0.6439684
3878,0.66420335
3879,0.88548964
3880,0.9406499
3881,0.6021378
3882,0.6466105
3883,0.6153093
3884,0.79448885
3885,0.87481475
3886,0.89679766
3887,0.83319837
3888,0.71454114
3889,0.80616194
3890,0.6502827
3891,0.781372
3892,0.9479397
3893,0.8544755
3894,0.9020317
3895,0.7893649
3896,0.8685284
3897,0.74088454
3898,0.64919674
3899,0.943515
3900,0.7941894
3901,0.74111575
3902,0.6328271
3903,0.8943546
3904,0.72675776
3905,0.62662214
3906,0.8877001
3907,0.8149349
3908,0.8117327
3909,0.8745186
3910,0.68105984
3911,0.63192654
3912,0.72735023
3913,0.90181106
3914,0.92248505
3915,0.776003
3916,0.6997806
3917,0.7534687
3918,0.812429
3919,0.8449671
3920,0.8246075
3921,0.895035
3922,0.93840563
3923,0.68034047
3924,0.60920566
3925,0.66611224
3926,0.86116964
3927,0.7033875
3928,0.7875564
3929,0.90443724
3930,0.6350608
3931,0.6609564
3932,0.8552067
3933,0.6645701
3934,0.627743
3935,0.6679045
3936,0.7307315
3937,0.94493175
3938,0.6284012
3939,0.7209429
3940,0.88715893
3941,0.9067549
3942,0.8039999
3943,0.8711424
3944,0.8290724
3945,0.6528593
3946,0.79870164
3947,0.8895272
3948,0.6788979
3949,0.6078925
3950,0.819238
3951,0.9392457
3952,0.8346298
3953,0.69230014
3954,0.8878128
3955,0.7362897
3956,0.8678077
3957,0.8610444
3958,0.80557466
3959,0.84236884
3960,0.8432091
3961,0.8123122
3962,0.8730074
3963,0.68170756
3964,0.78208977
3965,0.6678733
3966,0.70276344
3967,0.91756034
3968,0.8352502
3969,0.60032886
3970,0.7196773
3971,0.6190607
3972,0.6583427
3973,0.8963495
3974,0.69079405
3975,0.77237284
3976,0.72605973
3977,0.8351504
3978,0.7468253
3979,0.9387504
3980,0.75214714
3981,0.6819868
3982,0.775995
3983,0.6174988
3984,0.9252564
3985,0.87516344
3986,0.76671255
3987,0.7701648
3988,0.7703547
3989,0.714665
3990,0.93985593
3991,0.79668295
3992,0.707576
3993,0.87325805
3994,0.9134945
3995,0.8243291
3996,0.60282624
3997,0.6309701
3998,0.9324536
3999,0.83307314
4000,0.6598234
4001,0.64796567
4002,0.90322787
4003,0.6482923
4004,0.78900295
4005,0.64528805
4006,0.6254115
4007,0.7352214
4008,0.7854687
4009,0.8972432
4010,0.94568455
4011,0.87171674
4012,0.90998244
4013,0.6618462
4014,0.6487743
4015,0.7680508
4016,0.6627027
4017,0.6341501
4018,0.65980244
4019,0.69630325
4020,0.9043146
4021,0.63536394
4022,0.7823247
4023,0.64244944
4024,0.74076414
4025,0.80558866
4026,0.6488542
4027,0.7446633
4028,0.91138893
4029,0.7680075
4030,0.832139
4031,0.7743019
4032,0.8337858
4033,0.87369484
4034,0.83255136
4035,0.7232347
4036,0.8548797
4037,0.8215395
4038,0.7360666
4039,0.8043284
4040,0.90301335
4041,0.6657314
4042,0.9302101
4043,0.6033857
4044,0.933841
4045,0.9260595
4046,0.83576643
4047,0.81818193
4048,0.743265
4049,0.7219041
4050,0.8189155
4051,0.7826194
4052,0.947645
4053,0.68035334
4054,0.8053625
4055,0.91717035
4056,0.7899191
4057,0.9003214
4058,0.86643475
4059,0.6665067
4060,0.94622594
4061,0.7934219
4062,0.92850137
4063,0.60800004
4064,0.81652546
4065,0.6892547
4066,0.82554674
4067,0.8085696
4068,0.7941377
4069,0.7986143
4070,0.8215162
4071,0.82014835
4072,0.7402265
4073,0.8364301
4074,0.64164835
4075,0.60600334
4076,0.7079941
4077,0.9434242
4078,0.6011743
4079,0.86813873
4080,0.78800184
4081,0.9037118
4082,0.76310104
4083,0.78741807
4084,0.7887575
4085,0.6561369
4086,0.81672907
4087,0.6927674
4088,0.63964134
4089,0.7279301
4090,0.61758226
4091,0.9072434
4092,0.90249
4093,0.87808263
4094,0.76006335
4095,0.70594466
4096,0.6021045
4097,0.78779334
4098,0.8956778
4099,0.7979356
4100,0.9269601
4101,0.8191593
4102,0.74444216
4103,0.6460039
4104,0.7296319
4105,0.8650754
4106,0.71107423
4107,0.6142173
4108,0.6500048
4109,0.6315277
4110,0.7240421
4111,0.63984567
4112,0.86993873
4113,0.7793519
4114,0.6575432
4115,0.7931437
4116,0.7332337
4117,0.9251214
4118,0.6148109
4119,0.7038201
4120,0.8898282
4121,0.8349058
4122,0.81813085
4123,0.8131647
4124,0.8872562
4125,0.80053526
4126,0.94056135
4127,0.69043416
4128,0.6633265
4129,0.7305343
4130,0.72527546
4131,0.6108103
4132,0.9285043
4133,0.8680795
4134,0.82143104
4135,0.63533676
4136,0.65277535
4137,0.90697
4138,0.8615783
4139,0.6068334
4140,0.90788054
4141,0.7797937
4142,0.9310662
4143,0.7816677
4144,0.7394084
4145,0.8587325
4146,0.6855518
4147,0.91429615
4148,0.7608374
4149,0.6966714
4150,0.88252485
4151,0.7956531
4152,0.8099852
4153,0.62684864
4154,0.62130696
4155,0.7583065
4156,0.84099823
4157,0.93165946
4158,0.7733577
4159,0.6412125
4160,0.8338481
4161,0.737244
4162,0.7677218
4163,0.8993477
4164,0.7010034
4165,0.6958257
4166,0.8176004
4167,0.83243394
4168,0.853065
4169,0.79553825
4170,0.8964088
4171,0.62443805
4172,0.8489834
4173,0.74686474
4174,0.6761915
4175,0.6450584
4176,0.8361796
4177,0.90262
4178,0.75021434
4179,0.7848107
4180,0.6742773
4181,0.8743567
4182,0.78554016
4183,0.62629867
4184,0.75944924
4185,0.91014546
4186,0.9391968
4187,0.61495745
4188,0.7813122
4189,0.91185266
4190,0.8060142
4191,0.7537582
4192,0.881783
4193,0.68462265
4194,0.7731464
4195,0.6341593
4196,0.73320013
4197,0.75952923
4198,0.7899203
4199,0.8286417
4200,0.63450235
4201,0.9317067
4202,0.6463637
4203,0.93062836
4204,0.67413443
4205,0.84927434
4206,0.6259346
4207,0.65620226
4208,0.6404328
4209,0.70443976
4210,0.60085076
4211,0.6832555
4212,0.62891144
4213,0.6597261
4214,0.7874821
4215,0.8656136
4216,0.8114929
4217,0.6391277
4218,0.64782095
4219,0.6783705
4220,0.75007284
4221,0.6651214
4222,0.6440719
4223,0.8679573
4224,0.72360843
4225,0.7277598
4226,0.61160946
4227,0.89716285
4228,0.9421525
4229,0.66075766
4230,0.81129324
4231,0.6113106
4232,0.91335547
4233,0.69497466
4234,0.90841514
4235,0.6921671
4236,0.80862945
4237,0.87939227
4238,0.6290505
4239,0.88565797
4240,0.7880738
4241,0.8745202
4242,0.73003644
4243,0.72427064
4244,0.86597973
4245,0.7888789
4246,0.6911584
4247,0.83903754
4248,0.82953143
4249,0.78008217
4250,0.6422925
4251,0.70609707
4252,0.80633056
4253,0.89829886
4254,0.82525134
4255,0.8927807
4256,0.94381154
4257,0.6034079
4258,0.60419315
4259,0.64922595
4260,0.7663434
4261,0.61216885
4262,0.76212394
4263,0.93745244
4264,0.88585466
4265,0.73560226
4266,0.6419343
4267,0.77255493
4268,0.6507975
4269,0.8953481
4270,0.6944966
4271,0.66571605
4272,0.78514016
4273,0.81820077
4274,0.81407845
4275,0.6128872
4276,0.854899
4277,0.73808175
4278,0.8185177
4279,0.888916
4280,0.82371014
4281,0.75190234
4282,0.9050033
4283,0.78550094
4284,0.8954772
4285,0.8999577
4286,0.73534334
4287,0.9196744
4288,0.7109407
4289,0.8354419
4290,0.89076275
4291,0.91821104
4292,0.6185971
4293,0.64883786
4294,0.8738298
4295,0.7803806
4296,0.8865135
4297,0.7786673
4298,0.7573701
4299,0.6540327
4300,0.74754226
4301,0.7665835
4302,0.61414796
4303,0.8127048
4304,0.86834574
4305,0.61456376
4306,0.83660746
4307,0.70321053
4308,0.802783
4309,0.9128471
4310,0.7195768
4311,0.7160653
4312,0.9324389
4313,0.8314934
4314,0.82297117
4315,0.94046885
4316,0.7133367
4317,0.8131805
4318,0.7156374
4319,0.65398395
4320,0.84237164
4321,0.634943
4322,0.9159242
4323,0.75834644
4324,0.9480188
4325,0.7732199
4326,0.67048556
4327,0.83074385
4328,0.6280071
4329,0.66728216
4330,0.7639727
4331,0.6932107
4332,0.9247226
4333,0.8464999
4334,0.705242
4335,0.90118575
4336,0.6165806
4337,0.91018474
4338,0.8979335
4339,0.75767004
4340,0.7609924
4341,0.9462379
4342,0.7459104
4343,0.66793966
4344,0.7416264
4345,0.64920974
4346,0.68441707
4347,0.7191113
4348,0.6923545
4349,0.7152818
4350,0.61739415
4351,0.7992509
4352,0.7041238
4353,0.75409406
4354,0.9458851
4355,0.8707032
4356,0.9222682
4357,0.7168022
4358,0.66793233
4359,0.6489259
4360,0.7585917
4361,0.91096455
4362,0.76025915
4363,0.75847435
4364,0.6564892
4365,0.7047509
4366,0.83637345
4367,0.6366979
4368,0.9371857
4369,0.6986864
4370,0.7742122
4371,0.69274366
4372,0.69914144
4373,0.6011532
4374,0.6810804
4375,0.79296285
4376,0.71474504
4377,0.8503135
4378,0.74764466
4379,0.6029477
4380,0.92273206
4381,0.90507597
4382,0.7449721
4383,0.6255855
4384,0.8435961
4385,0.8826752
4386,0.9055597
4387,0.8878427
4388,0.7621444
4389,0.9424
4390,0.8329889
4391,0.62683016
4392,0.91666865
4393,0.8597742
4394,0.6576621
4395,0.8447254
4396,0.85025835
4397,0.83671993
4398,0.91336817
4399,0.626995
4400,0.60237557
4401,0.84870064
4402,0.8257309
4403,0.8584298
4404,0.7099963
4405,0.919215
4406,0.6914534
4407,0.8274044
4408,0.91212595
4409,0.6240908
4410,0.93899834
4411,0.90779394
4412,0.78895736
4413,0.83531004
4414,0.8115709
4415,0.6847698
4416,0.87000054
4417,0.6390473
4418,0.60114413
4419,0.72159606
4420,0.66115236
4421,0.817737
4422,0.82623106
4423,0.8954339
4424,0.8414842
4425,0.6395558
4426,0.76626
4427,0.9447956
4428,0.60813224
4429,0.6454932
4430,0.678261
4431,0.90950525
4432,0.74150705
4433,0.831627
4434,0.84443367
4435,0.8755762
4436,0.93927217
4437,0.9148945
4438,0.78111994
4439,0.6550019
4440,0.81434745
4441,0.7233985
4442,0.6333435
4443,0.84035504
4444,0.6629674
4445,0.68220687
4446,0.6723711
4447,0.8845875
4448,0.6975195
4449,0.83962005
4450,0.6959598
4451,0.6734488
4452,0.79876393
4453,0.8605546
4454,0.6583043
4455,0.915276
4456,0.71467733
4457,0.74285346
4458,0.79643667
4459,0.8522206
4460,0.77118105
4461,0.8241152
4462,0.62121284
4463,0.69951075
4464,0.70108056
4465,0.82529247
4466,0.6710425
4467,0.85609645
4468,0.70819426
4469,0.8310591
4470,0.7205694
4471,0.6014766
4472,0.7824453
4473,0.9246875
4474,0.8105062
4475,0.77076113
4476,0.7646112
4477,0.8635069
4478,0.73390365
4479,0.8832361
4480,0.68511665
4481,0.8067267
4482,0.63981766
4483,0.72490764
4484,0.69025105
4485,0.66764706
4486,0.6849935
4487,0.7271292
4488,0.6885678
4489,0.8030434
4490,0.7527157
4491,0.7979747
4492,0.6911201
4493,0.8498761
4494,0.6148145
4495,0.8664213
4496,0.9411098
4497,0.60824716
4498,0.8353568
4499,0.62196773
4500,0.70450586
4501,0.8863443
4502,0.8368065
4503,0.61635965
4504,0.61053944
4505,0.91642827
4506,0.9212198
4507,0.6424846
4508,0.6881771
4509,0.6938693
4510,0.6632695
4511,0.7667136
4512,0.6095212
4513,0.77537334
4514,0.90281737
4515,0.89897096
4516,0.8445141
4517,0.9357018
4518,0.81811166
4519,0.66299933
4520,0.7458075
4521,0.94300526
4522,0.88281214
4523,0.66302717
4524,0.6832386
4525,0.81961757
4526,0.6766172
4527,0.61866874
4528,0.7123855
4529,0.60900265
4530,0.91416574
4531,0.927845
4532,0.7273853
4533,0.7259589
4534,0.73902357
4535,0.845106
4536,0.80299306
4537,0.60180134
4538,0.9043577
4539,0.8790067
4540,0.66898096
4541,0.6871877
4542,0.6636049
4543,0.8496574
4544,0.71140385
4545,0.758223
4546,0.6894049
4547,0.83713406
4548,0.70437074
4549,0.83455634
4550,0.91056436
4551,0.9001262
4552,0.88590723
4553,0.82352245
4554,0.8965733
4555,0.86014944
4556,0.7328681
4557,0.70399016
4558,0.92129445
4559,0.6251569
4560,0.90011513
4561,0.7474669
4562,0.8644213
4563,0.8877261
4564,0.9374687
4565,0.6783086
4566,0.9004934
4567,0.724725
4568,0.7743595
4569,0.6673758
4570,0.84768677
4571,0.83656293
4572,0.629273
4573,0.9275374
4574,0.6969784
4575,0.757697
4576,0.68937093
4577,0.70443696
4578,0.81494516
4579,0.7701889
4580,0.7352779
4581,0.6449224
4582,0.75974727
4583,0.92817515
4584,0.6119695
4585,0.9040208
4586,0.6774338
4587,0.82098
4588,0.86896807
4589,0.7240608
4590,0.83965564
4591,0.7132769
4592,0.62957525
4593,0.6799608
4594,0.75580394
4595,0.64069587
4596,0.8992439
4597,0.7386349
4598,0.6016767
4599,0.6339868
4600,0.84483427
4601,0.85426253
4602,0.7143766
4603,0.6747763
4604,0.78121686
4605,0.83511835
4606,0.62383527
4607,0.93691593
4608,0.94180036
4609,0.6224377
4610,0.75010866
4611,0.75665003
4612,0.67462695
4613,0.7327636
4614,0.6646821
4615,0.64335215
4616,0.80414534
4617,0.86581653
4618,0.88001025
4619,0.6912756
4620,0.6842696
4621,0.72024864
4622,0.713893
4623,0.6055893
4624,0.9041948
4625,0.64855707
4626,0.94166493
4627,0.6539292
4628,0.7794729
4629,0.7675934
4630,0.7952441
4631,0.7229092
4632,0.6662229
4633,0.726485
4634,0.8412586
4635,0.8802975
4636,0.8840997
4637,0.85364133
4638,0.65571445
4639,0.8720581
4640,0.7484663
4641,0.6826723
4642,0.9051698
4643,0.74927735
4644,0.6032896
4645,0.6372887
4646,0.7824431
4647,0.63722616
4648,0.77024573
4649,0.70205814
4650,0.6120491
4651,0.81418115
4652,0.90841305
4653,0.7776192
4654,0.79568976
4655,0.8279582
4656,0.916468
4657,0.8648812
4658,0.9112409
4659,0.9200967
4660,0.9454835
4661,0.8406529
4662,0.84744024
4663,0.88560224
4664,0.6941671
4665,0.71472096
4666,0.82807523
4667,0.7295727
4668,0.61019117
4669,0.8959991
4670,0.89756733
4671,0.7062242
4672,0.89839387
4673,0.82158595
4674,0.9097865
4675,0.8611818
4676,0.8780525
4677,0.9069451
4678,0.9165299
4679,0.76065475
4680,0.8137522
4681,0.6473602
4682,0.78973264
4683,0.88708174
4684,0.70141405
4685,0.76918185
4686,0.7703823
4687,0.6180831
4688,0.94988537
4689,0.70262
4690,0.7977483
4691,0.9306123
4692,0.70882416
4693,0.7899346
4694,0.7100858
4695,0.67501694
4696,0.7122952
4697,0.9294432
4698,0.61641985
4699,0.70139635
4700,0.72630763
4701,0.755607
4702,0.7388072
4703,0.75402784
4704,0.6887688
4705,0.7859425
4706,0.7164717
4707,0.9252013
4708,0.75874877
4709,0.7820423
4710,0.66703314
4711,0.65696484
4712,0.8983307
4713,0.8266087
4714,0.79066026
4715,0.8757012
4716,0.88742405
4717,0.6493555
4718,0.6770548
4719,0.93430907
4720,0.8130005
4721,0.6099731
4722,0.90557
4723,0.8037185
4724,0.9325909
4725,0.8246323
4726,0.8627065
4727,0.9296083
4728,0.6061922
4729,0.68085027
4730,0.768919
4731,0.9027521
4732,0.8561769
4733,0.68332976
4734,0.78206587
4735,0.9343396
4736,0.87093306
4737,0.9267453
4738,0.66703695
4739,0.7092696
4740,0.8684872
4741,0.87239945
4742,0.7861845
4743,0.6872052
4744,0.83568084
4745,0.794387
4746,0.77539074
4747,0.6625174
4748,0.6838154
4749,0.6949049
4750,0.8802311
4751,0.87147117
4752,0.8628168
4753,0.78689533
4754,0.63310826
4755,0.63052446
4756,0.6692077
4757,0.60847485
4758,0.61656636
4759,0.62642646
4760,0.92921895
4761,0.9314989
4762,0.929181
4763,0.7452281
4764,0.61145014
4765,0.812366
4766,0.7413764
4767,0.6070742
4768,0.7932563
4769,0.8147999
4770,0.7774598
4771,0.73951274
4772,0.7124488
4773,0.8099906
4774,0.7986401
4775,0.7987152
4776,0.6790567
4777,0.90723515
4778,0.6968139
4779,0.73198
4780,0.6593054
4781,0.8637256
4782,0.65990615
4783,0.77862287
4784,0.92575103
4785,0.6035945
4786,0.91740733
4787,0.6032953
4788,0.89508903
4789,0.86315376
4790,0.64403445
4791,0.6479619
4792,0.72429085
4793,0.63596064
4794,0.76006967
4795,0.74262506
4796,0.9274812
4797,0.687822
4798,0.82919973
4799,0.7842798
4800,0.7388203
4801,0.94627094
4802,0.73778147
4803,0.6931131
